X,Y,Z,U_exact,U_approx
-0.20833333333333337,0.0,0.0,0.608761,0.608761
-0.20833333333333337,0.010416666666666666,0.0,0.618131,0.61813
-0.20833333333333337,0.020833333333333332,0.0,0.627103,0.627101
-0.20833333333333337,0.03125,0.0,0.635614,0.63561
-0.20833333333333337,0.041666666666666664,0.0,0.643606,0.643599
-0.20833333333333337,0.05208333333333333,0.0,0.651027,0.651017
-0.20833333333333337,0.0625,0.0,0.657832,0.657817
-0.20833333333333337,0.07291666666666666,0.0,0.663985,0.663966
-0.20833333333333337,0.08333333333333333,0.0,0.669458,0.669434
-0.20833333333333337,0.09375,0.0,0.674232,0.674202
-0.20833333333333337,0.10416666666666666,0.0,0.678295,0.678261
-0.20833333333333337,0.11458333333333333,0.0,0.681645,0.681607
-0.20833333333333337,0.125,0.0,0.684286,0.684244
-0.20833333333333337,0.13541666666666666,0.0,0.686227,0.686182
-0.20833333333333337,0.14583333333333331,0.0,0.687484,0.687438
-0.20833333333333337,0.15625,0.0,0.688079,0.688032
-0.20833333333333337,0.16666666666666666,0.0,0.688034,0.687987
-0.20833333333333337,0.17708333333333331,0.0,0.687377,0.687332
-0.20833333333333337,0.1875,0.0,0.686138,0.686094
-0.20833333333333337,0.19791666666666666,0.0,0.684346,0.684305
-0.20833333333333337,0.20833333333333331,0.0,0.682035,0.681997
-0.20833333333333337,0.21875,0.0,0.679237,0.679203
-0.20833333333333337,0.22916666666666666,0.0,0.675984,0.675953
-0.20833333333333337,0.23958333333333331,0.0,0.672308,0.672281
-0.20833333333333337,0.25,0.0,0.668241,0.668218
-0.20833333333333337,0.26041666666666663,0.0,0.663815,0.663796
-0.20833333333333337,0.2708333333333333,0.0,0.659058,0.659042
-0.20833333333333337,0.28125,0.0,0.654,0.653988
-0.20833333333333337,0.29166666666666663,0.0,0.648668,0.648659
-0.20833333333333337,0.3020833333333333,0.0,0.643089,0.643082
-0.20833333333333337,0.3125,0.0,0.637287,0.637283
-0.20833333333333337,0.32291666666666663,0.0,0.631286,0.631284
-0.20833333333333337,0.3333333333333333,0.0,0.625109,0.625107
-0.20833333333333337,0.34375,0.0,0.618776,0.618775
-0.20833333333333337,0.35416666666666663,0.0,0.612307,0.612306
-0.20833333333333337,0.3645833333333333,0.0,0.60572,0.605719
-0.20833333333333337,0.375,0.0,0.599032,0.599032
-0.20833333333333337,0.38541666666666663,0.0,0.59226,0.592259
-0.20833333333333337,0.3958333333333333,0.0,0.585419,0.585416
-0.20833333333333337,0.40625,0.0,0.578521,0.578516
-0.20833333333333337,0.41666666666666663,0.0,0.571581,0.571574
-0.20833333333333337,0.4270833333333333,0.0,0.564609,0.564599
-0.20833333333333337,0.4375,0.0,0.557617,0.557604
-0.20833333333333337,0.44791666666666663,0.0,0.550615,0.550599
-0.20833333333333337,0.4583333333333333,0.0,0.543612,0.543591
-0.20833333333333337,0.46875,0.0,0.536617,0.536591
-0.20833333333333337,0.47916666666666663,0.0,0.529636,0.529606
-0.20833333333333337,0.4895833333333333,0.0,0.522679,0.522643
-0.20833333333333337,0.5,0.0,0.51575,0.515709
-0.16666666666666674,0.0,0.0,0.5,0.5
-0.16666666666666674,0.010416666666666666,0.0,0.508944,0.508944
-0.16666666666666674,0.020833333333333332,0.0,0.51768,0.517678
-0.16666666666666674,0.03125,0.0,0.526149,0.526145
-0.16666666666666674,0.041666666666666664,0.0,0.534294,0.534287
-0.16666666666666674,0.05208333333333333,0.0,0.542062,0.542051
-0.16666666666666674,0.0625,0.0,0.5494,0.549383
-0.16666666666666674,0.07291666666666666,0.0,0.556263,0.556239
-0.16666666666666674,0.08333333333333333,0.0,0.562611,0.562578
-0.16666666666666674,0.09375,0.0,0.568408,0.568365
-0.16666666666666674,0.10416666666666666,0.0,0.573626,0.573573
-0.16666666666666674,0.11458333333333333,0.0,0.578247,0.578182
-0.16666666666666674,0.125,0.0,0.582253,0.582177
-0.16666666666666674,0.13541666666666666,0.0,0.58564,0.585551
-0.16666666666666674,0.14583333333333331,0.0,0.588404,0.588303
-0.16666666666666674,0.15625,0.0,0.59055,0.590437
-0.16666666666666674,0.16666666666666666,0.0,0.592086,0.591962
-0.16666666666666674,0.17708333333333331,0.0,0.593027,0.592892
-0.16666666666666674,0.1875,0.0,0.593389,0.593243
-0.16666666666666674,0.19791666666666666,0.0,0.593192,0.593037
-0.16666666666666674,0.20833333333333331,0.0,0.59246,0.592296
-0.16666666666666674,0.21875,0.0,0.591217,0.591044
-0.16666666666666674,0.22916666666666666,0.0,0.589489,0.589309
-0.16666666666666674,0.23958333333333331,0.0,0.587304,0.587116
-0.16666666666666674,0.25,0.0,0.584689,0.584494
-0.16666666666666674,0.26041666666666663,0.0,0.581672,0.581471
-0.16666666666666674,0.2708333333333333,0.0,0.578281,0.578075
-0.16666666666666674,0.28125,0.0,0.574544,0.574333
-0.16666666666666674,0.29166666666666663,0.0,0.570488,0.570273
-0.16666666666666674,0.3020833333333333,0.0,0.566139,0.56592
-0.16666666666666674,0.3125,0.0,0.561522,0.5613
-0.16666666666666674,0.32291666666666663,0.0,0.556663,0.556437
-0.16666666666666674,0.3333333333333333,0.0,0.551585,0.551356
-0.16666666666666674,0.34375,0.0,0.546309,0.546078
-0.16666666666666674,0.35416666666666663,0.0,0.540859,0.540625
-0.16666666666666674,0.3645833333333333,0.0,0.535252,0.535017
-0.16666666666666674,0.375,0.0,0.52951,0.529273
-0.16666666666666674,0.38541666666666663,0.0,0.523649,0.523411
-0.16666666666666674,0.3958333333333333,0.0,0.517687,0.517447
-0.16666666666666674,0.40625,0.0,0.511638,0.511398
-0.16666666666666674,0.41666666666666663,0.0,0.505519,0.505277
-0.16666666666666674,0.4270833333333333,0.0,0.499342,0.499099
-0.16666666666666674,0.4375,0.0,0.49312,0.492877
-0.16666666666666674,0.44791666666666663,0.0,0.486865,0.486621
-0.16666666666666674,0.4583333333333333,0.0,0.480587,0.480343
-0.16666666666666674,0.46875,0.0,0.474298,0.474053
-0.16666666666666674,0.47916666666666663,0.0,0.468006,0.46776
-0.16666666666666674,0.4895833333333333,0.0,0.461719,0.461472
-0.16666666666666674,0.5,0.0,0.455445,0.455198
-0.125,0.0,0.0,0.382683,0.382683
-0.125,0.010416666666666666,0.0,0.390295,0.390295
-0.125,0.020833333333333332,0.0,0.397831,0.397829
-0.125,0.03125,0.0,0.405245,0.405242
-0.125,0.041666666666666664,0.0,0.412491,0.412484
-0.125,0.05208333333333333,0.0,0.419522,0.419511
-0.125,0.0625,0.0,0.426291,0.426274
-0.125,0.07291666666666666,0.0,0.432754,0.432729
-0.125,0.08333333333333333,0.0,0.43887,0.438833
-0.125,0.09375,0.0,0.444599,0.444549
-0.125,0.10416666666666666,0.0,0.449907,0.449843
-0.125,0.11458333333333333,0.0,0.454766,0.454684
-0.125,0.125,0.0,0.459151,0.45905
-0.125,0.13541666666666666,0.0,0.463044,0.462922
-0.125,0.14583333333333331,0.0,0.466432,0.466287
-0.125,0.15625,0.0,0.469306,0.469138
-0.125,0.16666666666666666,0.0,0.471664,0.471472
-0.125,0.17708333333333331,0.0,0.473507,0.473291
-0.125,0.1875,0.0,0.474842,0.474601
-0.125,0.19791666666666666,0.0,0.475677,0.475413
-0.125,0.20833333333333331,0.0,0.476027,0.475739
-0.125,0.21875,0.0,0.475906,0.475595
-0.125,0.22916666666666666,0.0,0.475332,0.475001
-0.125,0.23958333333333331,0.0,0.474327,0.473975
-0.125,0.25,0.0,0.472911,0.472539
-0.125,0.26041666666666663,0.0,0.471106,0.470717
-0.125,0.2708333333333333,0.0,0.468936,0.468531
-0.125,0.28125,0.0,0.466425,0.466004
-0.125,0.29166666666666663,0.0,0.463595,0.463161
-0.125,0.3020833333333333,0.0,0.460471,0.460025
-0.125,0.3125,0.0,0.457075,0.456619
-0.125,0.32291666666666663,0.0,0.45343,0.452966
-0.125,0.3333333333333333,0.0,0.449558,0.449087
-0.125,0.34375,0.0,0.445481,0.445003
-0.125,0.35416666666666663,0.0,0.441218,0.440736
-0.125,0.3645833333333333,0.0,0.436789,0.436303
-0.125,0.375,0.0,0.432213,0.431725
-0.125,0.38541666666666663,0.0,0.427507,0.427018
-0.125,0.3958333333333333,0.0,0.422687,0.422199
-0.125,0.40625,0.0,0.41777,0.417283
-0.125,0.41666666666666663,0.0,0.41277,0.412284
-0.125,0.4270833333333333,0.0,0.407701,0.407218
-0.125,0.4375,0.0,0.402574,0.402095
-0.125,0.44791666666666663,0.0,0.397403,0.396928
-0.125,0.4583333333333333,0.0,0.392198,0.391728
-0.125,0.46875,0.0,0.38697,0.386505
-0.125,0.47916666666666663,0.0,0.381727,0.381268
-0.125,0.4895833333333333,0.0,0.376478,0.376026
-0.125,0.5,0.0,0.371232,0.370787
-0.08333333333333337,0.0,0.0,0.258819,0.258819
-0.08333333333333337,0.010416666666666666,0.0,0.264346,0.264345
-0.08333333333333337,0.020833333333333332,0.0,0.269866,0.269865
-0.08333333333333337,0.03125,0.0,0.275351,0.275349
-0.08333333333333337,0.041666666666666664,0.0,0.280768,0.280763
-0.08333333333333337,0.05208333333333333,0.0,0.286084,0.286076
-0.08333333333333337,0.0625,0.0,0.291265,0.291251
-0.08333333333333337,0.07291666666666666,0.0,0.296277,0.296255
-0.08333333333333337,0.08333333333333333,0.0,0.301086,0.301054
-0.08333333333333337,0.09375,0.0,0.30566,0.305616
-0.08333333333333337,0.10416666666666666,0.0,0.30997,0.309911
-0.08333333333333337,0.11458333333333333,0.0,0.313989,0.313911
-0.08333333333333337,0.125,0.0,0.317693,0.317594
-0.08333333333333337,0.13541666666666666,0.0,0.321062,0.32094
-0.08333333333333337,0.14583333333333331,0.0,0.32408,0.323932
-0.08333333333333337,0.15625,0.0,0.326734,0.326559
-0.08333333333333337,0.16666666666666666,0.0,0.329016,0.328812
-0.08333333333333337,0.17708333333333331,0.0,0.330922,0.330687
-0.08333333333333337,0.1875,0.0,0.332449,0.332184
-0.08333333333333337,0.19791666666666666,0.0,0.333601,0.333306
-0.08333333333333337,0.20833333333333331,0.0,0.334383,0.334057
-0.08333333333333337,0.21875,0.0,0.334803,0.334447
-0.08333333333333337,0.22916666666666666,0.0,0.334871,0.334487
-0.08333333333333337,0.23958333333333331,0.0,0.334599,0.334188
-0.08333333333333337,0.25,0.0,0.334002,0.333565
-0.08333333333333337,0.26041666666666663,0.0,0.333094,0.332633
-0.08333333333333337,0.2708333333333333,0.0,0.331893,0.331409
-0.08333333333333337,0.28125,0.0,0.330414,0.32991
-0.08333333333333337,0.29166666666666663,0.0,0.328675,0.328154
-0.08333333333333337,0.3020833333333333,0.0,0.326695,0.326158
-0.08333333333333337,0.3125,0.0,0.32449,0.323939
-0.08333333333333337,0.32291666666666663,0.0,0.322078,0.321516
-0.08333333333333337,0.3333333333333333,0.0,0.319477,0.318905
-0.08333333333333337,0.34375,0.0,0.316702,0.316124
-0.08333333333333337,0.35416666666666663,0.0,0.313771,0.313187
-0.08333333333333337,0.3645833333333333,0.0,0.310699,0.310111
-0.08333333333333337,0.375,0.0,0.3075,0.306911
-0.08333333333333337,0.38541666666666663,0.0,0.30419,0.3036
-0.08333333333333337,0.3958333333333333,0.0,0.300781,0.300193
-0.08333333333333337,0.40625,0.0,0.297287,0.296701
-0.08333333333333337,0.41666666666666663,0.0,0.293719,0.293138
-0.08333333333333337,0.4270833333333333,0.0,0.290088,0.289513
-0.08333333333333337,0.4375,0.0,0.286406,0.285837
-0.08333333333333337,0.44791666666666663,0.0,0.282681,0.28212
-0.08333333333333337,0.4583333333333333,0.0,0.278923,0.278371
-0.08333333333333337,0.46875,0.0,0.275141,0.274599
-0.08333333333333337,0.47916666666666663,0.0,0.271342,0.270811
-0.08333333333333337,0.4895833333333333,0.0,0.267533,0.267013
-0.08333333333333337,0.5,0.0,0.263721,0.263213
-0.04166666666666674,0.0,0.0,0.130526,0.130526
-0.04166666666666674,0.010416666666666666,0.0,0.13343,0.133429
-0.04166666666666674,0.020833333333333332,0.0,0.136345,0.136344
-0.04166666666666674,0.03125,0.0,0.139258,0.139256
-0.04166666666666674,0.041666666666666664,0.0,0.142152,0.142149
-0.04166666666666674,0.05208333333333333,0.0,0.14501,0.145006
-0.04166666666666674,0.0625,0.0,0.147816,0.147808
-0.04166666666666674,0.07291666666666666,0.0,0.150549,0.150537
-0.04166666666666674,0.08333333333333333,0.0,0.153193,0.153174
-0.04166666666666674,0.09375,0.0,0.155729,0.155703
-0.04166666666666674,0.10416666666666666,0.0,0.15814,0.158104
-0.04166666666666674,0.11458333333333333,0.0,0.160411,0.160363
-0.04166666666666674,0.125,0.0,0.162526,0.162464
-0.04166666666666674,0.13541666666666666,0.0,0.164474,0.164396
-0.04166666666666674,0.14583333333333331,0.0,0.166243,0.166148
-0.04166666666666674,0.15625,0.0,0.167824,0.167711
-0.04166666666666674,0.16666666666666666,0.0,0.169212,0.169078
-0.04166666666666674,0.17708333333333331,0.0,0.170401,0.170246
-0.04166666666666674,0.1875,0.0,0.17139,0.171213
-0.04166666666666674,0.19791666666666666,0.0,0.172176,0.171978
-0.04166666666666674,0.20833333333333331,0.0,0.172763,0.172542
-0.04166666666666674,0.21875,0.0,0.173152,0.17291
-0.04166666666666674,0.22916666666666666,0.0,0.173348,0.173085
-0.04166666666666674,0.23958333333333331,0.0,0.173357,0.173074
-0.04166666666666674,0.25,0.0,0.173185,0.172884
-0.04166666666666674,0.26041666666666663,0.0,0.17284,0.172521
-0.04166666666666674,0.2708333333333333,0.0,0.17233,0.171995
-0.04166666666666674,0.28125,0.0,0.171665,0.171315
-0.04166666666666674,0.29166666666666663,0.0,0.170852,0.170489
-0.04166666666666674,0.3020833333333333,0.0,0.169903,0.169528
-0.04166666666666674,0.3125,0.0,0.168825,0.168441
-0.04166666666666674,0.32291666666666663,0.0,0.16763,0.167237
-0.04166666666666674,0.3333333333333333,0.0,0.166326,0.165927
-0.04166666666666674,0.34375,0.0,0.164922,0.164518
-0.04166666666666674,0.35416666666666663,0.0,0.163428,0.163021
-0.04166666666666674,0.3645833333333333,0.0,0.161853,0.161443
-0.04166666666666674,0.375,0.0,0.160204,0.159794
-0.04166666666666674,0.38541666666666663,0.0,0.158491,0.15808
-0.04166666666666674,0.3958333333333333,0.0,0.15672,0.156311
-0.04166666666666674,0.40625,0.0,0.154899,0.154492
-0.04166666666666674,0.41666666666666663,0.0,0.153034,0.152631
-0.04166666666666674,0.4270833333333333,0.0,0.151133,0.150735
-0.04166666666666674,0.4375,0.0,0.1492,0.148807
-0.04166666666666674,0.44791666666666663,0.0,0.147243,0.146856
-0.04166666666666674,0.4583333333333333,0.0,0.145264,0.144885
-0.04166666666666674,0.46875,0.0,0.143271,0.142899
-0.04166666666666674,0.47916666666666663,0.0,0.141266,0.140903
-0.04166666666666674,0.4895833333333333,0.0,0.139255,0.1389
-0.04166666666666674,0.5,0.0,0.13724,0.136895
0.0,0.0,0.0,-0.0,0.0
0.0,0.010416666666666666,0.0,-0.0,6.64837e-16
0.0,0.020833333333333332,0.0,-0.0,7.8755e-16
0.0,0.03125,0.0,-0.0,9.88669e-16
0.0,0.041666666666666664,0.0,-0.0,1.02912e-15
0.0,0.05208333333333333,0.0,-0.0,1.23215e-15
0.0,0.0625,0.0,-0.0,1.20119e-15
0.0,0.07291666666666666,0.0,-0.0,1.31027e-15
0.0,0.08333333333333333,0.0,-0.0,1.28314e-15
0.0,0.09375,0.0,-0.0,1.3407e-15
0.0,0.10416666666666666,0.0,-0.0,1.36096e-15
0.0,0.11458333333333333,0.0,-0.0,1.4005e-15
0.0,0.125,0.0,-0.0,1.40521e-15
0.0,0.13541666666666666,0.0,-0.0,1.42607e-15
0.0,0.14583333333333331,0.0,-0.0,1.41621e-15
0.0,0.15625,0.0,-0.0,1.3877e-15
0.0,0.16666666666666666,0.0,-0.0,1.34772e-15
0.0,0.17708333333333331,0.0,-0.0,1.34543e-15
0.0,0.1875,0.0,-0.0,1.32164e-15
0.0,0.19791666666666666,0.0,-0.0,1.38176e-15
0.0,0.20833333333333331,0.0,-0.0,1.36357e-15
0.0,0.21875,0.0,-0.0,1.41388e-15
0.0,0.22916666666666666,0.0,-0.0,1.39881e-15
0.0,0.23958333333333331,0.0,-0.0,1.39474e-15
0.0,0.25,0.0,-0.0,1.43327e-15
0.0,0.26041666666666663,0.0,-0.0,1.31091e-15
0.0,0.2708333333333333,0.0,-0.0,1.36861e-15
0.0,0.28125,0.0,-0.0,1.30964e-15
0.0,0.29166666666666663,0.0,-0.0,1.40654e-15
0.0,0.3020833333333333,0.0,-0.0,1.37537e-15
0.0,0.3125,0.0,-0.0,1.44871e-15
0.0,0.32291666666666663,0.0,-0.0,1.36937e-15
0.0,0.3333333333333333,0.0,-0.0,1.43648e-15
0.0,0.34375,0.0,-0.0,1.35578e-15
0.0,0.35416666666666663,0.0,-0.0,1.42271e-15
0.0,0.3645833333333333,0.0,-0.0,1.33244e-15
0.0,0.375,0.0,-0.0,1.4226e-15
0.0,0.38541666666666663,0.0,-0.0,1.35228e-15
0.0,0.3958333333333333,0.0,-0.0,1.40041e-15
0.0,0.40625,0.0,-0.0,1.32583e-15
0.0,0.41666666666666663,0.0,-0.0,1.34349e-15
0.0,0.4270833333333333,0.0,-0.0,1.31938e-15
0.0,0.4375,0.0,-0.0,1.34809e-15
0.0,0.44791666666666663,0.0,-0.0,1.2911e-15
0.0,0.4583333333333333,0.0,-0.0,1.30695e-15
0.0,0.46875,0.0,-0.0,1.28567e-15
0.0,0.47916666666666663,0.0,-0.0,1.28259e-15
0.0,0.4895833333333333,0.0,-0.0,1.27595e-15
0.0,0.5,0.0,-0.0,1.25947e-15
0.04166666666666652,0.0,0.0,-0.130526,-0.130526
0.04166666666666652,0.010416666666666666,0.0,-0.13343,-0.133429
0.04166666666666652,0.020833333333333332,0.0,-0.136345,-0.136344
0.04166666666666652,0.03125,0.0,-0.139258,-0.139256
0.04166666666666652,0.041666666666666664,0.0,-0.142152,-0.142149
0.04166666666666652,0.05208333333333333,0.0,-0.14501,-0.145006
0.04166666666666652,0.0625,0.0,-0.147816,-0.147808
0.04166666666666652,0.07291666666666666,0.0,-0.150549,-0.150537
0.04166666666666652,0.08333333333333333,0.0,-0.153193,-0.153174
0.04166666666666652,0.09375,0.0,-0.155729,-0.155703
0.04166666666666652,0.10416666666666666,0.0,-0.15814,-0.158104
0.04166666666666652,0.11458333333333333,0.0,-0.160411,-0.160363
0.04166666666666652,0.125,0.0,-0.162526,-0.162464
0.04166666666666652,0.13541666666666666,0.0,-0.164474,-0.164396
0.04166666666666652,0.14583333333333331,0.0,-0.166243,-0.166148
0.04166666666666652,0.15625,0.0,-0.167824,-0.167711
0.04166666666666652,0.16666666666666666,0.0,-0.169212,-0.169078
0.04166666666666652,0.17708333333333331,0.0,-0.170401,-0.170246
0.04166666666666652,0.1875,0.0,-0.17139,-0.171213
0.04166666666666652,0.19791666666666666,0.0,-0.172176,-0.171978
0.04166666666666652,0.20833333333333331,0.0,-0.172763,-0.172542
0.04166666666666652,0.21875,0.0,-0.173152,-0.17291
0.04166666666666652,0.22916666666666666,0.0,-0.173348,-0.173085
0.04166666666666652,0.23958333333333331,0.0,-0.173357,-0.173074
0.04166666666666652,0.25,0.0,-0.173185,-0.172884
0.04166666666666652,0.26041666666666663,0.0,-0.17284,-0.172521
0.04166666666666652,0.2708333333333333,0.0,-0.17233,-0.171995
0.04166666666666652,0.28125,0.0,-0.171665,-0.171315
0.04166666666666652,0.29166666666666663,0.0,-0.170852,-0.170489
0.04166666666666652,0.3020833333333333,0.0,-0.169903,-0.169528
0.04166666666666652,0.3125,0.0,-0.168825,-0.168441
0.04166666666666652,0.32291666666666663,0.0,-0.16763,-0.167237
0.04166666666666652,0.3333333333333333,0.0,-0.166326,-0.165927
0.04166666666666652,0.34375,0.0,-0.164922,-0.164518
0.04166666666666652,0.35416666666666663,0.0,-0.163428,-0.163021
0.04166666666666652,0.3645833333333333,0.0,-0.161853,-0.161443
0.04166666666666652,0.375,0.0,-0.160204,-0.159794
0.04166666666666652,0.38541666666666663,0.0,-0.158491,-0.15808
0.04166666666666652,0.3958333333333333,0.0,-0.15672,-0.156311
0.04166666666666652,0.40625,0.0,-0.154899,-0.154492
0.04166666666666652,0.41666666666666663,0.0,-0.153034,-0.152631
0.04166666666666652,0.4270833333333333,0.0,-0.151133,-0.150735
0.04166666666666652,0.4375,0.0,-0.1492,-0.148807
0.04166666666666652,0.44791666666666663,0.0,-0.147243,-0.146856
0.04166666666666652,0.4583333333333333,0.0,-0.145264,-0.144885
0.04166666666666652,0.46875,0.0,-0.143271,-0.142899
0.04166666666666652,0.47916666666666663,0.0,-0.141266,-0.140903
0.04166666666666652,0.4895833333333333,0.0,-0.139255,-0.1389
0.04166666666666652,0.5,0.0,-0.13724,-0.136895
0.08333333333333326,0.0,0.0,-0.258819,-0.258819
0.08333333333333326,0.010416666666666666,0.0,-0.264346,-0.264345
0.08333333333333326,0.020833333333333332,0.0,-0.269866,-0.269865
0.08333333333333326,0.03125,0.0,-0.275351,-0.275349
0.08333333333333326,0.041666666666666664,0.0,-0.280768,-0.280763
0.08333333333333326,0.05208333333333333,0.0,-0.286084,-0.286076
0.08333333333333326,0.0625,0.0,-0.291265,-0.291251
0.08333333333333326,0.07291666666666666,0.0,-0.296277,-0.296255
0.08333333333333326,0.08333333333333333,0.0,-0.301086,-0.301054
0.08333333333333326,0.09375,0.0,-0.30566,-0.305616
0.08333333333333326,0.10416666666666666,0.0,-0.30997,-0.309911
0.08333333333333326,0.11458333333333333,0.0,-0.313989,-0.313911
0.08333333333333326,0.125,0.0,-0.317693,-0.317594
0.08333333333333326,0.13541666666666666,0.0,-0.321062,-0.32094
0.08333333333333326,0.14583333333333331,0.0,-0.32408,-0.323932
0.08333333333333326,0.15625,0.0,-0.326734,-0.326559
0.08333333333333326,0.16666666666666666,0.0,-0.329016,-0.328812
0.08333333333333326,0.17708333333333331,0.0,-0.330922,-0.330687
0.08333333333333326,0.1875,0.0,-0.332449,-0.332184
0.08333333333333326,0.19791666666666666,0.0,-0.333601,-0.333306
0.08333333333333326,0.20833333333333331,0.0,-0.334383,-0.334057
0.08333333333333326,0.21875,0.0,-0.334803,-0.334447
0.08333333333333326,0.22916666666666666,0.0,-0.334871,-0.334487
0.08333333333333326,0.23958333333333331,0.0,-0.334599,-0.334188
0.08333333333333326,0.25,0.0,-0.334002,-0.333565
0.08333333333333326,0.26041666666666663,0.0,-0.333094,-0.332633
0.08333333333333326,0.2708333333333333,0.0,-0.331893,-0.331409
0.08333333333333326,0.28125,0.0,-0.330414,-0.32991
0.08333333333333326,0.29166666666666663,0.0,-0.328675,-0.328154
0.08333333333333326,0.3020833333333333,0.0,-0.326695,-0.326158
0.08333333333333326,0.3125,0.0,-0.32449,-0.323939
0.08333333333333326,0.32291666666666663,0.0,-0.322078,-0.321516
0.08333333333333326,0.3333333333333333,0.0,-0.319477,-0.318905
0.08333333333333326,0.34375,0.0,-0.316702,-0.316124
0.08333333333333326,0.35416666666666663,0.0,-0.313771,-0.313187
0.08333333333333326,0.3645833333333333,0.0,-0.310699,-0.310111
0.08333333333333326,0.375,0.0,-0.3075,-0.306911
0.08333333333333326,0.38541666666666663,0.0,-0.30419,-0.3036
0.08333333333333326,0.3958333333333333,0.0,-0.300781,-0.300193
0.08333333333333326,0.40625,0.0,-0.297287,-0.296701
0.08333333333333326,0.41666666666666663,0.0,-0.293719,-0.293138
0.08333333333333326,0.4270833333333333,0.0,-0.290088,-0.289513
0.08333333333333326,0.4375,0.0,-0.286406,-0.285837
0.08333333333333326,0.44791666666666663,0.0,-0.282681,-0.28212
0.08333333333333326,0.4583333333333333,0.0,-0.278923,-0.278371
0.08333333333333326,0.46875,0.0,-0.275141,-0.274599
0.08333333333333326,0.47916666666666663,0.0,-0.271342,-0.270811
0.08333333333333326,0.4895833333333333,0.0,-0.267533,-0.267013
0.08333333333333326,0.5,0.0,-0.263721,-0.263213
0.125,0.0,0.0,-0.382683,-0.382683
0.125,0.010416666666666666,0.0,-0.390295,-0.390295
0.125,0.020833333333333332,0.0,-0.397831,-0.397829
0.125,0.03125,0.0,-0.405245,-0.405242
0.125,0.041666666666666664,0.0,-0.412491,-0.412484
0.125,0.05208333333333333,0.0,-0.419522,-0.419511
0.125,0.0625,0.0,-0.426291,-0.426274
0.125,0.07291666666666666,0.0,-0.432754,-0.432729
0.125,0.08333333333333333,0.0,-0.43887,-0.438833
0.125,0.09375,0.0,-0.444599,-0.444549
0.125,0.10416666666666666,0.0,-0.449907,-0.449843
0.125,0.11458333333333333,0.0,-0.454766,-0.454684
0.125,0.125,0.0,-0.459151,-0.45905
0.125,0.13541666666666666,0.0,-0.463044,-0.462922
0.125,0.14583333333333331,0.0,-0.466432,-0.466287
0.125,0.15625,0.0,-0.469306,-0.469138
0.125,0.16666666666666666,0.0,-0.471664,-0.471472
0.125,0.17708333333333331,0.0,-0.473507,-0.473291
0.125,0.1875,0.0,-0.474842,-0.474601
0.125,0.19791666666666666,0.0,-0.475677,-0.475413
0.125,0.20833333333333331,0.0,-0.476027,-0.475739
0.125,0.21875,0.0,-0.475906,-0.475595
0.125,0.22916666666666666,0.0,-0.475332,-0.475001
0.125,0.23958333333333331,0.0,-0.474327,-0.473975
0.125,0.25,0.0,-0.472911,-0.472539
0.125,0.26041666666666663,0.0,-0.471106,-0.470717
0.125,0.2708333333333333,0.0,-0.468936,-0.468531
0.125,0.28125,0.0,-0.466425,-0.466004
0.125,0.29166666666666663,0.0,-0.463595,-0.463161
0.125,0.3020833333333333,0.0,-0.460471,-0.460025
0.125,0.3125,0.0,-0.457075,-0.456619
0.125,0.32291666666666663,0.0,-0.45343,-0.452966
0.125,0.3333333333333333,0.0,-0.449558,-0.449087
0.125,0.34375,0.0,-0.445481,-0.445003
0.125,0.35416666666666663,0.0,-0.441218,-0.440736
0.125,0.3645833333333333,0.0,-0.436789,-0.436303
0.125,0.375,0.0,-0.432213,-0.431725
0.125,0.38541666666666663,0.0,-0.427507,-0.427018
0.125,0.3958333333333333,0.0,-0.422687,-0.422199
0.125,0.40625,0.0,-0.41777,-0.417283
0.125,0.41666666666666663,0.0,-0.41277,-0.412284
0.125,0.4270833333333333,0.0,-0.407701,-0.407218
0.125,0.4375,0.0,-0.402574,-0.402095
0.125,0.44791666666666663,0.0,-0.397403,-0.396928
0.125,0.4583333333333333,0.0,-0.392198,-0.391728
0.125,0.46875,0.0,-0.38697,-0.386505
0.125,0.47916666666666663,0.0,-0.381727,-0.381268
0.125,0.4895833333333333,0.0,-0.376478,-0.376026
0.125,0.5,0.0,-0.371232,-0.370787
0.16666666666666652,0.0,0.0,-0.5,-0.5
0.16666666666666652,0.010416666666666666,0.0,-0.508944,-0.508944
0.16666666666666652,0.020833333333333332,0.0,-0.51768,-0.517678
0.16666666666666652,0.03125,0.0,-0.526149,-0.526145
0.16666666666666652,0.041666666666666664,0.0,-0.534294,-0.534287
0.16666666666666652,0.05208333333333333,0.0,-0.542062,-0.542051
0.16666666666666652,0.0625,0.0,-0.5494,-0.549383
0.16666666666666652,0.07291666666666666,0.0,-0.556263,-0.556239
0.16666666666666652,0.08333333333333333,0.0,-0.562611,-0.562578
0.16666666666666652,0.09375,0.0,-0.568408,-0.568365
0.16666666666666652,0.10416666666666666,0.0,-0.573626,-0.573573
0.16666666666666652,0.11458333333333333,0.0,-0.578247,-0.578182
0.16666666666666652,0.125,0.0,-0.582253,-0.582177
0.16666666666666652,0.13541666666666666,0.0,-0.58564,-0.585551
0.16666666666666652,0.14583333333333331,0.0,-0.588404,-0.588303
0.16666666666666652,0.15625,0.0,-0.59055,-0.590437
0.16666666666666652,0.16666666666666666,0.0,-0.592086,-0.591962
