    0.258819     0.264346     0.269866     0.275351     0.280768     0.286084     0.291265     0.296277     0.301086      0.30566      0.30997     0.313989     0.317693     0.321062      0.32408     0.326734     0.329016     0.330922     0.332449     0.333601     0.334383     0.334803     0.334871     0.334599     0.334002     0.333094     0.331893     0.330414     0.328675     0.326695      0.32449     0.322078     0.319477     0.316702     0.313771     0.310699       0.3075      0.30419     0.300781     0.297287     0.293719     0.290088     0.286406     0.282681     0.278923     0.275141     0.271342     0.267533     0.263721
    0.130526      0.13343     0.136345     0.139258     0.142152      0.14501     0.147816     0.150549     0.153193     0.155729      0.15814     0.160411     0.162526     0.164474     0.166243     0.167824     0.169212     0.170401      0.17139     0.172176     0.172763     0.173152     0.173348     0.173357     0.173185      0.17284      0.17233     0.171665     0.170852     0.169903     0.168825      0.16763     0.166326     0.164922     0.163428     0.161853     0.160204     0.158491      0.15672     0.154899     0.153034     0.151133       0.1492     0.147243     0.145264     0.143271     0.141266     0.139255      0.13724
          -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0           -0
   -0.130526     -0.13343    -0.136345    -0.139258    -0.142152     -0.14501    -0.147816    -0.150549    -0.153193    -0.155729     -0.15814    -0.160411    -0.162526    -0.164474    -0.166243    -0.167824    -0.169212    -0.170401     -0.17139    -0.172176    -0.172763    -0.173152    -0.173348    -0.173357    -0.173185     -0.17284     -0.17233    -0.171665    -0.170852    -0.169903    -0.168825     -0.16763    -0.166326    -0.164922    -0.163428    -0.161853    -0.160204    -0.158491     -0.15672    -0.154899    -0.153034    -0.151133      -0.1492    -0.147243    -0.145264    -0.143271    -0.141266    -0.139255     -0.13724
   -0.258819    -0.264346    -0.269866    -0.275351    -0.280768    -0.286084    -0.291265    -0.296277    -0.301086     -0.30566     -0.30997    -0.313989    -0.317693    -0.321062     -0.32408    -0.326734    -0.329016    -0.330922    -0.332449    -0.333601    -0.334383    -0.334803    -0.334871    -0.334599    -0.334002    -0.333094    -0.331893    -0.330414    -0.328675    -0.326695     -0.32449    -0.322078    -0.319477    -0.316702    -0.313771    -0.310699      -0.3075     -0.30419    -0.300781    -0.297287    -0.293719    -0.290088    -0.286406    -0.282681    -0.278923    -0.275141    -0.271342    -0.267533    -0.263721
   -0.382683    -0.390295    -0.397831    -0.405245    -0.412491    -0.419522    -0.426291    -0.432754     -0.43887    -0.444599    -0.449907    -0.454766    -0.459151    -0.463044    -0.466432    -0.469306    -0.471664    -0.473507    -0.474842    -0.475677    -0.476027    -0.475906    -0.475332    -0.474327    -0.472911    -0.471106    -0.468936    -0.466425    -0.463595    -0.460471    -0.457075     -0.45343    -0.449558    -0.445481    -0.441218    -0.436789    -0.432213    -0.427507    -0.422687     -0.41777     -0.41277    -0.407701    -0.402574    -0.397403    -0.392198     -0.38697    -0.381727    -0.376478    -0.371232
        -0.5    -0.508944     -0.51768    -0.526149    -0.534294    -0.542062      -0.5494    -0.556263    -0.562611    -0.568408    -0.573626    -0.578247    -0.582253     -0.58564    -0.588404     -0.59055    -0.592086    -0.593027    -0.593389    -0.593192     -0.59246    -0.591217    -0.589489    -0.587304    -0.584689    -0.581672    -0.578281    -0.574544    -0.570488    -0.566139    -0.561522    -0.556663    -0.551585    -0.546309    -0.540859    -0.535252     -0.52951    -0.523649    -0.517687    -0.511638    -0.505519    -0.499342     -0.49312    -0.486865    -0.480587    -0.474298    -0.468006    -0.461719    -0.455445
   -0.608761    -0.618131    -0.627103    -0.635614    -0.643606    -0.651027    -0.657832    -0.663985    -0.669458    -0.674232    -0.678295    -0.681645    -0.684286    -0.686227    -0.687484    -0.688079    -0.688034    -0.687377    -0.686138    -0.684346    -0.682035    -0.679237    -0.675984    -0.672308    -0.668241    -0.663815    -0.659058       -0.654    -0.648668    -0.643089    -0.637287    -0.631286    -0.625109    -0.618776    -0.612307     -0.60572    -0.599032     -0.59226    -0.585419    -0.578521    -0.571581    -0.564609    -0.557617    -0.550615    -0.543612    -0.536617    -0.529636    -0.522679     -0.51575
   -0.707107     -0.71591    -0.724093    -0.731598    -0.738377    -0.744395    -0.749625    -0.754051    -0.757671    -0.760488    -0.762514    -0.763771    -0.764285    -0.764084    -0.763205    -0.761682    -0.759555    -0.756862    -0.753642    -0.749935    -0.745779    -0.741209    -0.736262    -0.730972    -0.725372    -0.719491    -0.713359    -0.707003    -0.700448    -0.693718    -0.686836    -0.679821    -0.672692    -0.665468    -0.658164    -0.650796    -0.643377    -0.635921    -0.628438    -0.620939    -0.613435    -0.605934    -0.598445    -0.590974    -0.583529    -0.576117    -0.568741    -0.561409    -0.554123
   -0.793353    -0.800595    -0.806991    -0.812505    -0.817114     -0.82081    -0.823595    -0.825486    -0.826507     -0.82669    -0.826075    -0.824706    -0.822628     -0.81989    -0.816541     -0.81263    -0.808204    -0.803309    -0.797991    -0.792291    -0.786249    -0.779902    -0.773285     -0.76643    -0.759368    -0.752126    -0.744728      -0.7372     -0.72956     -0.72183    -0.714027    -0.706167    -0.698264    -0.690333    -0.682384    -0.674429    -0.666477    -0.658539     -0.65062     -0.64273    -0.634873    -0.627057    -0.619286    -0.611564    -0.603896    -0.596286    -0.588737    -0.581251    -0.573831
